round,year,quarter,forecaster,target,point
2014Q4,2014,4,115,2015Sep,1.5
2015Q1,2015,1,1,2015Dec,0.4
2015Q1,2015,1,2,2015Dec,0.5
2015Q1,2015,1,3,2015Dec,-0.25
2015Q1,2015,1,4,2015Dec,1.0
2015Q1,2015,1,5,2015Dec,0.3
2015Q1,2015,1,6,2015Dec,0.6
2015Q1,2015,1,7,2015Dec,
2015Q1,2015,1,14,2015Dec,0.7
2015Q1,2015,1,15,2015Dec,0.9
2015Q1,2015,1,16,2015Dec,0.5
2015Q1,2015,1,20,2015Dec,0.0
2015Q1,2015,1,22,2015Dec,0.5
2015Q1,2015,1,23,2015Dec,0.7
2015Q1,2015,1,24,2015Dec,1.3
2015Q1,2015,1,29,2015Dec,0.4
2015Q1,2015,1,31,2015Dec,0.9
2015Q1,2015,1,32,2015Dec,
2015Q1,2015,1,35,2015Dec,
2015Q1,2015,1,36,2015Dec,0.3
2015Q1,2015,1,37,2015Dec,0.4
2015Q1,2015,1,39,2015Dec,0.8
2015Q1,2015,1,41,2015Dec,
2015Q1,2015,1,42,2015Dec,0.3
2015Q1,2015,1,45,2015Dec,
2015Q1,2015,1,47,2015Dec,1.3
2015Q1,2015,1,48,2015Dec,0.6
2015Q1,2015,1,49,2015Dec,0.3
2015Q1,2015,1,52,2015Dec,0.4
2015Q1,2015,1,54,2015Dec,0.9
2015Q1,2015,1,57,2015Dec,1.0
2015Q1,2015,1,61,2015Dec,1.2
2015Q1,2015,1,67,2015Dec,
2015Q1,2015,1,68,2015Dec,0.5
2015Q1,2015,1,70,2015Dec,
2015Q1,2015,1,80,2015Dec,
2015Q1,2015,1,82,2015Dec,0.5
2015Q1,2015,1,84,2015Dec,
2015Q1,2015,1,85,2015Dec,0.6387424543
2015Q1,2015,1,88,2015Dec,0.9
2015Q1,2015,1,89,2015Dec,1.8
2015Q1,2015,1,90,2015Dec,0.8
2015Q1,2015,1,92,2015Dec,0.8373932513
2015Q1,2015,1,93,2015Dec,1.8
2015Q1,2015,1,94,2015Dec,0.7
2015Q1,2015,1,95,2015Dec,1.1485
2015Q1,2015,1,96,2015Dec,0.75
2015Q1,2015,1,97,2015Dec,0.6981444557
2015Q1,2015,1,98,2015Dec,0.7
2015Q1,2015,1,101,2015Dec,0.5
2015Q1,2015,1,102,2015Dec,0.6
2015Q1,2015,1,103,2015Dec,1.3
2015Q1,2015,1,104,2015Dec,
2015Q1,2015,1,105,2015Dec,1.4
2015Q1,2015,1,107,2015Dec,0.8373932513
2015Q1,2015,1,110,2015Dec,0.3
2015Q1,2015,1,111,2015Dec,
2015Q1,2015,1,112,2015Dec,0.9
2015Q1,2015,1,114,2015Dec,1.5
2015Q1,2015,1,115,2015Dec,1.2
2015Q2,2015,2,1,2016Mar,0.5
2015Q2,2015,2,2,2016Mar,0.4
2015Q2,2015,2,3,2016Mar,0.8
2015Q2,2015,2,4,2016Mar,1.1
2015Q2,2015,2,5,2016Mar,1.0
2015Q2,2015,2,6,2016Mar,1.1
2015Q2,2015,2,7,2016Mar,0.7
2015Q2,2015,2,8,2016Mar,0.9
2015Q2,2015,2,15,2016Mar,0.7
2015Q2,2015,2,16,2016Mar,0.5
2015Q2,2015,2,20,2016Mar,1.2
2015Q2,2015,2,23,2016Mar,1.0
2015Q2,2015,2,24,2016Mar,1.4
2015Q2,2015,2,26,2016Mar,1.1
2015Q2,2015,2,30,2016Mar,0.9
2015Q2,2015,2,31,2016Mar,0.5
2015Q2,2015,2,32,2016Mar,
2015Q2,2015,2,35,2016Mar,
2015Q2,2015,2,36,2016Mar,0.4
2015Q2,2015,2,37,2016Mar,0.8
2015Q2,2015,2,38,2016Mar,1.3
2015Q2,2015,2,39,2016Mar,1.3
2015Q2,2015,2,41,2016Mar,
2015Q2,2015,2,42,2016Mar,0.4
2015Q2,2015,2,45,2016Mar,
2015Q2,2015,2,47,2016Mar,1.3
2015Q2,2015,2,49,2016Mar,1.2
2015Q2,2015,2,52,2016Mar,1.1
2015Q2,2015,2,54,2016Mar,1.0
2015Q2,2015,2,59,2016Mar,1.4
2015Q2,2015,2,61,2016Mar,
2015Q2,2015,2,67,2016Mar,
2015Q2,2015,2,68,2016Mar,0.9
2015Q2,2015,2,70,2016Mar,
2015Q2,2015,2,80,2016Mar,
2015Q2,2015,2,82,2016Mar,0.6
2015Q2,2015,2,84,2016Mar,
2015Q2,2015,2,85,2016Mar,1.2756568384
2015Q2,2015,2,88,2016Mar,1.1
2015Q2,2015,2,89,2016Mar,1.7
2015Q2,2015,2,91,2016Mar,1.4
2015Q2,2015,2,92,2016Mar,0.0158368605
2015Q2,2015,2,93,2016Mar,1.6
2015Q2,2015,2,94,2016Mar,1.9
2015Q2,2015,2,95,2016Mar,0.9805
2015Q2,2015,2,96,2016Mar,0.7
2015Q2,2015,2,98,2016Mar,1.0
2015Q2,2015,2,99,2016Mar,1.0
2015Q2,2015,2,101,2016Mar,0.8
2015Q2,2015,2,102,2016Mar,1.6131103358
2015Q2,2015,2,103,2016Mar,1.0
2015Q2,2015,2,105,2016Mar,
2015Q2,2015,2,107,2016Mar,0.0158368605
2015Q2,2015,2,108,2016Mar,1.2
2015Q2,2015,2,110,2016Mar,0.9
2015Q2,2015,2,112,2016Mar,1.0
2015Q2,2015,2,114,2016Mar,1.4
2015Q2,2015,2,115,2016Mar,1.0
2015Q2,2015,2,116,2016Mar,1.0
2015Q3,2015,3,4,2016Jun,1.3
2015Q3,2015,3,6,2016Jun,1.0
2015Q3,2015,3,7,2016Jun,
2015Q3,2015,3,14,2016Jun,0.7
2015Q3,2015,3,15,2016Jun,1.2
2015Q3,2015,3,16,2016Jun,0.7
2015Q3,2015,3,20,2016Jun,1.2
2015Q3,2015,3,22,2016Jun,1.2
2015Q3,2015,3,23,2016Jun,1.1
2015Q3,2015,3,24,2016Jun,1.2711864407
2015Q3,2015,3,29,2016Jun,0.5
2015Q3,2015,3,30,2016Jun,1.0
2015Q3,2015,3,31,2016Jun,0.9
2015Q3,2015,3,32,2016Jun,
2015Q3,2015,3,35,2016Jun,
2015Q3,2015,3,37,2016Jun,1.5
2015Q3,2015,3,38,2016Jun,1.6
2015Q3,2015,3,39,2016Jun,1.2
2015Q3,2015,3,41,2016Jun,
2015Q3,2015,3,42,2016Jun,0.6
2015Q3,2015,3,45,2016Jun,
2015Q3,2015,3,47,2016Jun,1.2
2015Q3,2015,3,48,2016Jun,1.0
2015Q3,2015,3,49,2016Jun,1.2
2015Q3,2015,3,52,2016Jun,1.4
2015Q3,2015,3,54,2016Jun,1.1
2015Q3,2015,3,57,2016Jun,1.25
2015Q3,2015,3,61,2016Jun,1.5
2015Q3,2015,3,67,2016Jun,
2015Q3,2015,3,70,2016Jun,
2015Q3,2015,3,72,2016Jun,1.1
2015Q3,2015,3,80,2016Jun,
2015Q3,2015,3,82,2016Jun,0.8
2015Q3,2015,3,84,2016Jun,
2015Q3,2015,3,85,2016Jun,1.2822288939
2015Q3,2015,3,88,2016Jun,1.1
2015Q3,2015,3,89,2016Jun,1.6
2015Q3,2015,3,91,2016Jun,1.6
2015Q3,2015,3,93,2016Jun,1.6
2015Q3,2015,3,94,2016Jun,1.9
2015Q3,2015,3,95,2016Jun,1.385
2015Q3,2015,3,96,2016Jun,1.04
2015Q3,2015,3,98,2016Jun,1.2
2015Q3,2015,3,99,2016Jun,1.5
2015Q3,2015,3,101,2016Jun,1.2
2015Q3,2015,3,102,2016Jun,1.4
2015Q3,2015,3,103,2016Jun,1.4
2015Q3,2015,3,105,2016Jun,
2015Q3,2015,3,110,2016Jun,1.0
2015Q3,2015,3,111,2016Jun,
2015Q3,2015,3,112,2016Jun,1.0
2015Q3,2015,3,114,2016Jun,1.7
2015Q3,2015,3,115,2016Jun,1.4
2015Q3,2015,3,116,2016Jun,1.1
2015Q4,2015,4,1,2016Sep,1.2
2015Q4,2015,4,2,2016Sep,0.6
2015Q4,2015,4,4,2016Sep,1.4
2015Q4,2015,4,6,2016Sep,1.0
2015Q4,2015,4,7,2016Sep,
2015Q4,2015,4,8,2016Sep,1.3
2015Q4,2015,4,14,2016Sep,1.2
2015Q4,2015,4,15,2016Sep,1.3
2015Q4,2015,4,16,2016Sep,0.7
2015Q4,2015,4,20,2016Sep,0.8
2015Q4,2015,4,22,2016Sep,1.0
2015Q4,2015,4,23,2016Sep,1.7
2015Q4,2015,4,24,2016Sep,1.0998
2015Q4,2015,4,29,2016Sep,0.5
2015Q4,2015,4,31,2016Sep,0.8
2015Q4,2015,4,32,2016Sep,
2015Q4,2015,4,35,2016Sep,
2015Q4,2015,4,36,2016Sep,0.7
2015Q4,2015,4,37,2016Sep,1.1
2015Q4,2015,4,38,2016Sep,1.3
2015Q4,2015,4,39,2016Sep,1.4
2015Q4,2015,4,41,2016Sep,
2015Q4,2015,4,42,2016Sep,0.7
2015Q4,2015,4,45,2016Sep,
2015Q4,2015,4,47,2016Sep,1.4
2015Q4,2015,4,48,2016Sep,0.9
2015Q4,2015,4,49,2016Sep,1.1
2015Q4,2015,4,52,2016Sep,0.7
2015Q4,2015,4,54,2016Sep,0.9
2015Q4,2015,4,57,2016Sep,1.1
2015Q4,2015,4,61,2016Sep,1.4
2015Q4,2015,4,65,2016Sep,
2015Q4,2015,4,67,2016Sep,
2015Q4,2015,4,68,2016Sep,1.3
2015Q4,2015,4,70,2016Sep,
2015Q4,2015,4,73,2016Sep,0.6
2015Q4,2015,4,80,2016Sep,
2015Q4,2015,4,82,2016Sep,
2015Q4,2015,4,84,2016Sep,
2015Q4,2015,4,85,2016Sep,1.234
2015Q4,2015,4,89,2016Sep,1.5
2015Q4,2015,4,91,2016Sep,0.9
2015Q4,2015,4,92,2016Sep,1.46915
2015Q4,2015,4,93,2016Sep,1.2
2015Q4,2015,4,94,2016Sep,1.4
2015Q4,2015,4,95,2016Sep,1.2565
2015Q4,2015,4,96,2016Sep,0.95
2015Q4,2015,4,97,2016Sep,0.9
2015Q4,2015,4,99,2016Sep,1.2
2015Q4,2015,4,101,2016Sep,1.1
2015Q4,2015,4,102,2016Sep,1.0
2015Q4,2015,4,103,2016Sep,1.5
2015Q4,2015,4,105,2016Sep,0.9
2015Q4,2015,4,107,2016Sep,1.4691497
2015Q4,2015,4,110,2016Sep,0.9
2015Q4,2015,4,111,2016Sep,
2015Q4,2015,4,112,2016Sep,1.0
2015Q4,2015,4,114,2016Sep,1.3
2015Q4,2015,4,115,2016Sep,1.4
2015Q4,2015,4,116,2016Sep,1.2
2016Q1,2016,1,1,2016Dec,0.4
2016Q1,2016,1,2,2016Dec,0.8
2016Q1,2016,1,4,2016Dec,1.9
2016Q1,2016,1,5,2016Dec,1.1
2016Q1,2016,1,6,2016Dec,0.8
2016Q1,2016,1,7,2016Dec,
2016Q1,2016,1,14,2016Dec,0.2
2016Q1,2016,1,15,2016Dec,1.4
2016Q1,2016,1,16,2016Dec,1.0
2016Q1,2016,1,20,2016Dec,1.0
2016Q1,2016,1,22,2016Dec,0.9
2016Q1,2016,1,23,2016Dec,1.3
2016Q1,2016,1,24,2016Dec,1.81
2016Q1,2016,1,26,2016Dec,1.05
2016Q1,2016,1,29,2016Dec,0.4
2016Q1,2016,1,31,2016Dec,0.9
2016Q1,2016,1,32,2016Dec,1.3
2016Q1,2016,1,35,2016Dec,
2016Q1,2016,1,37,2016Dec,1.2
2016Q1,2016,1,38,2016Dec,1.3
2016Q1,2016,1,39,2016Dec,1.3
2016Q1,2016,1,41,2016Dec,
2016Q1,2016,1,45,2016Dec,
2016Q1,2016,1,47,2016Dec,1.9
2016Q1,2016,1,48,2016Dec,0.9
2016Q1,2016,1,49,2016Dec,1.1
2016Q1,2016,1,52,2016Dec,0.9
2016Q1,2016,1,54,2016Dec,1.0
2016Q1,2016,1,57,2016Dec,1.4
2016Q1,2016,1,61,2016Dec,1.4
2016Q1,2016,1,63,2016Dec,0.8
2016Q1,2016,1,67,2016Dec,
2016Q1,2016,1,68,2016Dec,1.3
2016Q1,2016,1,70,2016Dec,
2016Q1,2016,1,73,2016Dec,1.4
2016Q1,2016,1,80,2016Dec,
2016Q1,2016,1,82,2016Dec,
2016Q1,2016,1,84,2016Dec,
2016Q1,2016,1,85,2016Dec,0.789
2016Q1,2016,1,88,2016Dec,1.1
2016Q1,2016,1,89,2016Dec,1.5
2016Q1,2016,1,91,2016Dec,1.3
2016Q1,2016,1,92,2016Dec,1.5405
2016Q1,2016,1,93,2016Dec,1.1
2016Q1,2016,1,94,2016Dec,0.9
2016Q1,2016,1,95,2016Dec,1.2645
2016Q1,2016,1,96,2016Dec,0.87
2016Q1,2016,1,98,2016Dec,0.4
2016Q1,2016,1,99,2016Dec,1.4
2016Q1,2016,1,101,2016Dec,1.2
2016Q1,2016,1,102,2016Dec,1.9
2016Q1,2016,1,103,2016Dec,1.6
2016Q1,2016,1,105,2016Dec,0.9
2016Q1,2016,1,110,2016Dec,1.1
2016Q1,2016,1,112,2016Dec,1.1
2016Q1,2016,1,114,2016Dec,1.8
2016Q1,2016,1,115,2016Dec,1.5
2016Q2,2016,2,4,2017Mar,1.5
2016Q2,2016,2,5,2017Mar,1.0
2016Q2,2016,2,6,2017Mar,0.8
2016Q2,2016,2,7,2017Mar,
2016Q2,2016,2,8,2017Mar,1.0
2016Q2,2016,2,15,2017Mar,1.4
2016Q2,2016,2,16,2017Mar,0.8
2016Q2,2016,2,20,2017Mar,0.5
2016Q2,2016,2,23,2017Mar,1.4
2016Q2,2016,2,24,2017Mar,1.863
2016Q2,2016,2,26,2017Mar,1.0
2016Q2,2016,2,29,2017Mar,0.4
2016Q2,2016,2,31,2017Mar,1.1
2016Q2,2016,2,32,2017Mar,
2016Q2,2016,2,35,2017Mar,
2016Q2,2016,2,37,2017Mar,1.4
2016Q2,2016,2,38,2017Mar,1.0
2016Q2,2016,2,39,2017Mar,1.4
2016Q2,2016,2,41,2017Mar,
2016Q2,2016,2,47,2017Mar,
2016Q2,2016,2,48,2017Mar,1.3
2016Q2,2016,2,49,2017Mar,0.8
2016Q2,2016,2,52,2017Mar,0.8
2016Q2,2016,2,54,2017Mar,0.9
2016Q2,2016,2,57,2017Mar,1.1
2016Q2,2016,2,61,2017Mar,
2016Q2,2016,2,63,2017Mar,1.4
2016Q2,2016,2,67,2017Mar,
2016Q2,2016,2,68,2017Mar,1.2
2016Q2,2016,2,70,2017Mar,
2016Q2,2016,2,73,2017Mar,1.4
2016Q2,2016,2,80,2017Mar,
2016Q2,2016,2,82,2017Mar,
2016Q2,2016,2,84,2017Mar,
2016Q2,2016,2,85,2017Mar,1.10454
2016Q2,2016,2,88,2017Mar,1.23
2016Q2,2016,2,89,2017Mar,2.0337
2016Q2,2016,2,92,2017Mar,0.8719
2016Q2,2016,2,93,2017Mar,0.8
2016Q2,2016,2,94,2017Mar,0.924
2016Q2,2016,2,95,2017Mar,1.12
2016Q2,2016,2,96,2017Mar,1.3
2016Q2,2016,2,98,2017Mar,1.5
2016Q2,2016,2,99,2017Mar,1.0
2016Q2,2016,2,101,2017Mar,1.2
2016Q2,2016,2,102,2017Mar,1.7
2016Q2,2016,2,103,2017Mar,1.4
2016Q2,2016,2,105,2017Mar,0.3
2016Q2,2016,2,107,2017Mar,0.8719
2016Q2,2016,2,110,2017Mar,1.4
2016Q2,2016,2,112,2017Mar,0.8
2016Q2,2016,2,114,2017Mar,
2016Q2,2016,2,115,2017Mar,-0.1
2016Q3,2016,3,1,2017Jun,0.4
2016Q3,2016,3,4,2017Jun,1.4
2016Q3,2016,3,5,2017Jun,1.0
2016Q3,2016,3,6,2017Jun,1.0
2016Q3,2016,3,7,2017Jun,
2016Q3,2016,3,10,2017Jun,1.5
2016Q3,2016,3,15,2017Jun,1.4
2016Q3,2016,3,16,2017Jun,1.1
2016Q3,2016,3,20,2017Jun,1.3
2016Q3,2016,3,22,2017Jun,1.1
2016Q3,2016,3,23,2017Jun,1.0
2016Q3,2016,3,24,2017Jun,1.0541070545
2016Q3,2016,3,26,2017Jun,1.2
2016Q3,2016,3,29,2017Jun,0.4
2016Q3,2016,3,30,2017Jun,
2016Q3,2016,3,31,2017Jun,1.2
2016Q3,2016,3,32,2017Jun,
2016Q3,2016,3,35,2017Jun,
2016Q3,2016,3,37,2017Jun,1.8
2016Q3,2016,3,38,2017Jun,1.1
2016Q3,2016,3,39,2017Jun,1.3
2016Q3,2016,3,41,2017Jun,
2016Q3,2016,3,45,2017Jun,
2016Q3,2016,3,47,2017Jun,
2016Q3,2016,3,48,2017Jun,1.5
2016Q3,2016,3,49,2017Jun,1.1
2016Q3,2016,3,54,2017Jun,1.0
2016Q3,2016,3,57,2017Jun,1.1
2016Q3,2016,3,61,2017Jun,1.3
2016Q3,2016,3,67,2017Jun,
2016Q3,2016,3,68,2017Jun,1.3
2016Q3,2016,3,70,2017Jun,
2016Q3,2016,3,80,2017Jun,
2016Q3,2016,3,82,2017Jun,
2016Q3,2016,3,85,2017Jun,1.3039275095
2016Q3,2016,3,89,2017Jun,1.5
2016Q3,2016,3,91,2017Jun,0.6
2016Q3,2016,3,92,2017Jun,1.0641027534
2016Q3,2016,3,93,2017Jun,1.1
2016Q3,2016,3,94,2017Jun,1.2
2016Q3,2016,3,95,2017Jun,0.8875660171
2016Q3,2016,3,96,2017Jun,1.3
2016Q3,2016,3,98,2017Jun,1.5
2016Q3,2016,3,99,2017Jun,1.3
2016Q3,2016,3,101,2017Jun,1.2
2016Q3,2016,3,102,2017Jun,1.6
2016Q3,2016,3,103,2017Jun,1.5
2016Q3,2016,3,105,2017Jun,0.3
2016Q3,2016,3,110,2017Jun,1.0
2016Q3,2016,3,112,2017Jun,0.7
2016Q3,2016,3,114,2017Jun,1.0
2016Q4,2016,4,1,2017Sep,1.4
2016Q4,2016,4,4,2017Sep,1.4
2016Q4,2016,4,6,2017Sep,1.3
2016Q4,2016,4,7,2017Sep,
2016Q4,2016,4,14,2017Sep,0.6
2016Q4,2016,4,15,2017Sep,1.3
2016Q4,2016,4,16,2017Sep,1.0
2016Q4,2016,4,20,2017Sep,1.1
2016Q4,2016,4,22,2017Sep,1.3
2016Q4,2016,4,23,2017Sep,1.2
2016Q4,2016,4,24,2017Sep,1.4068892105
2016Q4,2016,4,29,2017Sep,0.5
2016Q4,2016,4,30,2017Sep,
2016Q4,2016,4,31,2017Sep,1.4
2016Q4,2016,4,32,2017Sep,1.2
2016Q4,2016,4,37,2017Sep,1.2
2016Q4,2016,4,38,2017Sep,1.3
2016Q4,2016,4,39,2017Sep,1.3
2016Q4,2016,4,41,2017Sep,
2016Q4,2016,4,48,2017Sep,1.6
2016Q4,2016,4,49,2017Sep,1.0
2016Q4,2016,4,52,2017Sep,0.8
2016Q4,2016,4,54,2017Sep,1.1
2016Q4,2016,4,61,2017Sep,1.2
2016Q4,2016,4,67,2017Sep,
2016Q4,2016,4,68,2017Sep,1.4
2016Q4,2016,4,70,2017Sep,
2016Q4,2016,4,80,2017Sep,
2016Q4,2016,4,82,2017Sep,
2016Q4,2016,4,84,2017Sep,
2016Q4,2016,4,85,2017Sep,1.5120729099
2016Q4,2016,4,89,2017Sep,1.5
2016Q4,2016,4,92,2017Sep,1.1433377805
2016Q4,2016,4,93,2017Sep,0.9
2016Q4,2016,4,94,2017Sep,1.5
2016Q4,2016,4,95,2017Sep,0.8260360838
2016Q4,2016,4,96,2017Sep,1.33
2016Q4,2016,4,98,2017Sep,1.2
2016Q4,2016,4,99,2017Sep,1.4
2016Q4,2016,4,101,2017Sep,1.2
2016Q4,2016,4,102,2017Sep,1.6
2016Q4,2016,4,103,2017Sep,1.5
2016Q4,2016,4,105,2017Sep,1.0
2016Q4,2016,4,107,2017Sep,1.1433377805
2016Q4,2016,4,110,2017Sep,1.3
2016Q4,2016,4,112,2017Sep,0.7
2016Q4,2016,4,115,2017Sep,1.5
2017Q1,2017,1,1,2017Dec,1.6
2017Q1,2017,1,2,2017Dec,1.4
2017Q1,2017,1,4,2017Dec,1.5
2017Q1,2017,1,6,2017Dec,1.6
2017Q1,2017,1,7,2017Dec,
2017Q1,2017,1,10,2017Dec,1.3
2017Q1,2017,1,14,2017Dec,1.0
2017Q1,2017,1,15,2017Dec,1.5
2017Q1,2017,1,16,2017Dec,1.5
2017Q1,2017,1,20,2017Dec,1.5
2017Q1,2017,1,22,2017Dec,1.3
2017Q1,2017,1,23,2017Dec,1.1
2017Q1,2017,1,24,2017Dec,1.4072162135
2017Q1,2017,1,26,2017Dec,1.5
2017Q1,2017,1,29,2017Dec,1.5
2017Q1,2017,1,30,2017Dec,1.2
2017Q1,2017,1,31,2017Dec,1.6
2017Q1,2017,1,32,2017Dec,1.3
2017Q1,2017,1,35,2017Dec,
2017Q1,2017,1,37,2017Dec,1.7
2017Q1,2017,1,38,2017Dec,1.5
2017Q1,2017,1,39,2017Dec,1.4
2017Q1,2017,1,42,2017Dec,
2017Q1,2017,1,48,2017Dec,1.6
2017Q1,2017,1,49,2017Dec,1.0
2017Q1,2017,1,54,2017Dec,1.3
2017Q1,2017,1,56,2017Dec,1.3
2017Q1,2017,1,61,2017Dec,1.2
2017Q1,2017,1,67,2017Dec,
2017Q1,2017,1,68,2017Dec,1.4
2017Q1,2017,1,70,2017Dec,
2017Q1,2017,1,80,2017Dec,
2017Q1,2017,1,82,2017Dec,
2017Q1,2017,1,84,2017Dec,
2017Q1,2017,1,85,2017Dec,1.5873255688
2017Q1,2017,1,89,2017Dec,1.5
2017Q1,2017,1,91,2017Dec,1.2
2017Q1,2017,1,92,2017Dec,1.19489977
2017Q1,2017,1,93,2017Dec,1.0
2017Q1,2017,1,94,2017Dec,1.689
2017Q1,2017,1,95,2017Dec,0.8260360838
2017Q1,2017,1,96,2017Dec,1.5
2017Q1,2017,1,98,2017Dec,1.5
2017Q1,2017,1,99,2017Dec,1.3
2017Q1,2017,1,101,2017Dec,1.1
2017Q1,2017,1,102,2017Dec,1.4
2017Q1,2017,1,103,2017Dec,1.6
2017Q1,2017,1,105,2017Dec,1.3
2017Q1,2017,1,107,2017Dec,1.19489977
2017Q1,2017,1,108,2017Dec,1.63
2017Q1,2017,1,110,2017Dec,1.0
2017Q1,2017,1,111,2017Dec,1.6
2017Q1,2017,1,112,2017Dec,1.5
2017Q1,2017,1,114,2017Dec,1.7
2017Q1,2017,1,115,2017Dec,1.4
2017Q1,2017,1,116,2017Dec,1.3
2017Q2,2017,2,1,2018Mar,1.5
2017Q2,2017,2,3,2018Mar,
2017Q2,2017,2,4,2018Mar,1.6
2017Q2,2017,2,5,2018Mar,1.825
2017Q2,2017,2,6,2018Mar,1.6
2017Q2,2017,2,7,2018Mar,
2017Q2,2017,2,14,2018Mar,1.5
2017Q2,2017,2,15,2018Mar,1.625
2017Q2,2017,2,16,2018Mar,1.2
2017Q2,2017,2,20,2018Mar,1.4
2017Q2,2017,2,22,2018Mar,1.6
2017Q2,2017,2,23,2018Mar,1.1
2017Q2,2017,2,24,2018Mar,1.3566642612
2017Q2,2017,2,29,2018Mar,1.5
2017Q2,2017,2,31,2018Mar,1.6
2017Q2,2017,2,32,2018Mar,1.3
2017Q2,2017,2,35,2018Mar,
2017Q2,2017,2,37,2018Mar,1.8
2017Q2,2017,2,38,2018Mar,1.8
2017Q2,2017,2,39,2018Mar,1.6
2017Q2,2017,2,41,2018Mar,
2017Q2,2017,2,42,2018Mar,
2017Q2,2017,2,47,2018Mar,1.7
2017Q2,2017,2,48,2018Mar,1.4
2017Q2,2017,2,49,2018Mar,1.1
2017Q2,2017,2,52,2018Mar,1.3
2017Q2,2017,2,54,2018Mar,1.5
2017Q2,2017,2,56,2018Mar,1.32
2017Q2,2017,2,61,2018Mar,
2017Q2,2017,2,67,2018Mar,
2017Q2,2017,2,68,2018Mar,
2017Q2,2017,2,70,2018Mar,
2017Q2,2017,2,80,2018Mar,
2017Q2,2017,2,82,2018Mar,1.2
2017Q2,2017,2,84,2018Mar,
2017Q2,2017,2,85,2018Mar,1.6402322633
2017Q2,2017,2,88,2018Mar,1.5
2017Q2,2017,2,89,2018Mar,1.4679812703
2017Q2,2017,2,91,2018Mar,1.2
2017Q2,2017,2,93,2018Mar,1.5
2017Q2,2017,2,94,2018Mar,1.659
2017Q2,2017,2,95,2018Mar,1.3351733111
2017Q2,2017,2,96,2018Mar,1.4
2017Q2,2017,2,97,2018Mar,1.4
2017Q2,2017,2,98,2018Mar,1.5
2017Q2,2017,2,99,2018Mar,1.5
2017Q2,2017,2,101,2018Mar,1.3
2017Q2,2017,2,102,2018Mar,1.4
2017Q2,2017,2,103,2018Mar,1.8
2017Q2,2017,2,108,2018Mar,1.6134597636
2017Q2,2017,2,110,2018Mar,
2017Q2,2017,2,111,2018Mar,
2017Q2,2017,2,112,2018Mar,1.5
2017Q2,2017,2,114,2018Mar,1.5
2017Q2,2017,2,115,2018Mar,1.9
2017Q2,2017,2,116,2018Mar,1.2
2017Q3,2017,3,1,2018Jun,1.5
2017Q3,2017,3,2,2018Jun,1.1
2017Q3,2017,3,4,2018Jun,1.5
2017Q3,2017,3,6,2018Jun,1.6
2017Q3,2017,3,7,2018Jun,
2017Q3,2017,3,8,2018Jun,1.8
2017Q3,2017,3,10,2018Jun,1.4
2017Q3,2017,3,14,2018Jun,1.1
2017Q3,2017,3,15,2018Jun,1.625
2017Q3,2017,3,16,2018Jun,1.5
2017Q3,2017,3,20,2018Jun,1.4
2017Q3,2017,3,22,2018Jun,1.4
2017Q3,2017,3,23,2018Jun,1.3
2017Q3,2017,3,24,2018Jun,1.6
2017Q3,2017,3,29,2018Jun,1.5
2017Q3,2017,3,31,2018Jun,1.7
2017Q3,2017,3,32,2018Jun,1.35
2017Q3,2017,3,33,2018Jun,1.6
2017Q3,2017,3,35,2018Jun,
2017Q3,2017,3,36,2018Jun,1.5
2017Q3,2017,3,37,2018Jun,1.8
2017Q3,2017,3,38,2018Jun,1.4
2017Q3,2017,3,39,2018Jun,1.54
2017Q3,2017,3,41,2018Jun,
2017Q3,2017,3,45,2018Jun,
2017Q3,2017,3,47,2018Jun,1.5
2017Q3,2017,3,48,2018Jun,1.4
2017Q3,2017,3,49,2018Jun,1.1
2017Q3,2017,3,52,2018Jun,1.4
2017Q3,2017,3,56,2018Jun,1.2
2017Q3,2017,3,61,2018Jun,1.3
2017Q3,2017,3,70,2018Jun,
2017Q3,2017,3,80,2018Jun,
2017Q3,2017,3,82,2018Jun,1.4
2017Q3,2017,3,85,2018Jun,1.3820068624
2017Q3,2017,3,88,2018Jun,1.4
2017Q3,2017,3,89,2018Jun,1.4759725449
2017Q3,2017,3,93,2018Jun,1.7
2017Q3,2017,3,94,2018Jun,1.669
2017Q3,2017,3,95,2018Jun,1.6156730778
2017Q3,2017,3,96,2018Jun,1.5
2017Q3,2017,3,97,2018Jun,1.0
2017Q3,2017,3,98,2018Jun,1.6
2017Q3,2017,3,99,2018Jun,1.5
2017Q3,2017,3,101,2018Jun,1.1
2017Q3,2017,3,102,2018Jun,1.3
2017Q3,2017,3,103,2018Jun,1.8
2017Q3,2017,3,107,2018Jun,1.3078555672
2017Q3,2017,3,108,2018Jun,1.8163886448
2017Q3,2017,3,110,2018Jun,
2017Q3,2017,3,111,2018Jun,
2017Q3,2017,3,112,2018Jun,1.6
2017Q3,2017,3,114,2018Jun,1.5
2017Q3,2017,3,116,2018Jun,1.3
2017Q3,2017,3,118,2018Jun,1.1
2017Q3,2017,3,119,2018Jun,1.6
2017Q4,2017,4,1,2018Sep,1.3
2017Q4,2017,4,2,2018Sep,1.0
2017Q4,2017,4,4,2018Sep,1.4
2017Q4,2017,4,5,2018Sep,1.65
2017Q4,2017,4,6,2018Sep,1.6
2017Q4,2017,4,7,2018Sep,
2017Q4,2017,4,14,2018Sep,2.3
2017Q4,2017,4,15,2018Sep,1.625
